Hybrid: 40 Parents: 14 and 50	 0.188314 0.8509281726742044
Hybrid: 14 Parents: 40 and 51	 0.000000 1.0000000000000000
Hybrid: 40 Parents: 14 and 51	 0.000000 1.0000000000000000
Hybrid: 14 Parents: 40 and 52	 0.188529 0.8507594372550646
Hybrid: 41 Parents: 14 and 42	 0.948901 0.3430626771950833
Hybrid: 43 Parents: 14 and 41	 1.363755 0.1727517050479574
Hybrid: 44 Parents: 14 and 41	 0.444679 0.6561049576323075
Hybrid: 45 Parents: 14 and 41	 1.323096 0.1859878629110812
Hybrid: 46 Parents: 14 and 41	 1.323175 0.1859614915770944
Hybrid: 47 Parents: 14 and 41	 1.323251 0.1859358875801820
Hybrid: 48 Parents: 14 and 41	 0.813615 0.4160055616346217
Hybrid: 49 Parents: 14 and 41	 0.444761 0.6560459908461240
Hybrid: 41 Parents: 14 and 50	 0.407264 0.6834152661310884
Hybrid: 50 Parents: 14 and 41	 0.407264 0.6834152661310884
Hybrid: 51 Parents: 14 and 41	 0.444761 0.6560459908461245
Hybrid: 52 Parents: 14 and 41	 0.444790 0.6560251786679923
Hybrid: 43 Parents: 14 and 42	 1.673231 0.0938836838089050
Hybrid: 44 Parents: 14 and 42	 0.813463 0.4160921907028305
Hybrid: 45 Parents: 14 and 42	 1.604444 0.1082962397212828
Hybrid: 46 Parents: 14 and 42	 1.605091 0.1081528216335585
Hybrid: 47 Parents: 14 and 42	 1.604882 0.1081992296919172
Hybrid: 48 Parents: 14 and 42	 1.128998 0.2593448997750043
Hybrid: 49 Parents: 14 and 42	 0.987864 0.3236519482495817
Hybrid: 50 Parents: 14 and 42	 0.444761 0.6560459908461240
Hybrid: 51 Parents: 14 and 42	 0.987864 0.3236519482495819
Hybrid: 52 Parents: 14 and 42	 0.987861 0.3236534258096455
Hybrid: 43 Parents: 14 and 44	 0.987873 0.3236474739775081
Hybrid: 43 Parents: 14 and 45	 0.948430 0.3433016585105986
Hybrid: 43 Parents: 14 and 46	 0.948430 0.3433016585105986
Hybrid: 43 Parents: 14 and 47	 0.948494 0.3432691159293983
Hybrid: 43 Parents: 14 and 48	 0.948364 0.3433350538815079
Hybrid: 43 Parents: 14 and 49	 0.353654 0.7233164261203511
Hybrid: 49 Parents: 14 and 43	 0.353654 0.7233164261203511
Hybrid: 43 Parents: 14 and 50	 0.333411 0.7386003741229938
Hybrid: 43 Parents: 14 and 51	 0.353654 0.7233164261203511
Hybrid: 51 Parents: 14 and 43	 0.353654 0.7233164261203511
Hybrid: 43 Parents: 14 and 52	 0.353723 0.7232638145719565
Hybrid: 52 Parents: 14 and 43	 0.353723 0.7232638145719565
Hybrid: 45 Parents: 14 and 44	 0.444581 0.6561763361064452
Hybrid: 46 Parents: 14 and 44	 0.444629 0.6561416117930776
Hybrid: 47 Parents: 14 and 44	 0.569211 0.5688045561094901
Hybrid: 48 Parents: 14 and 44	 0.569276 0.5687604766924319
Hybrid: 49 Parents: 14 and 44	 0.580828 0.5609645076383312
Hybrid: 50 Parents: 14 and 44	 0.302057 0.7624868192915231
Hybrid: 51 Parents: 14 and 44	 0.580828 0.5609645076383312
Hybrid: 52 Parents: 14 and 44	 0.581012 0.5608406026217327
Hybrid: 45 Parents: 14 and 46	 3.008873 0.0030794344925713
Hybrid: 46 Parents: 14 and 45	 3.008873 0.0030794344925713
Hybrid: 45 Parents: 14 and 47	 0.692127 0.4886958128144641
Hybrid: 47 Parents: 14 and 45	 0.692127 0.4886958128144641
Hybrid: 45 Parents: 14 and 48	 0.569180 0.5688249991765457
Hybrid: 45 Parents: 14 and 49	 0.301920 0.7625918391397506
Hybrid: 45 Parents: 14 and 50	 0.838315 0.4020499980913519
Hybrid: 45 Parents: 14 and 51	 0.301946 0.7625720604236665
Hybrid: 45 Parents: 14 and 52	 0.302000 0.7625307203109526
Hybrid: 46 Parents: 14 and 47	 0.692248 0.4886195610729154
Hybrid: 47 Parents: 14 and 46	 0.692248 0.4886195610729154
Hybrid: 46 Parents: 14 and 48	 0.569180 0.5688249991765457
Hybrid: 46 Parents: 14 and 49	 0.302057 0.7624868192915231
Hybrid: 46 Parents: 14 and 50	 0.838586 0.4018983279052921
Hybrid: 46 Parents: 14 and 51	 0.302087 0.7624638329338178
Hybrid: 46 Parents: 14 and 52	 0.302150 0.7624156203495449
Hybrid: 47 Parents: 14 and 48	 0.569152 0.5688444781453375
Hybrid: 47 Parents: 14 and 49	 0.301946 0.7625720604236665
Hybrid: 47 Parents: 14 and 50	 0.838449 0.4019752263682437
Hybrid: 47 Parents: 14 and 51	 0.301972 0.7625516962724803
Hybrid: 47 Parents: 14 and 52	 0.302028 0.7625091045558476
Hybrid: 48 Parents: 14 and 49	 0.289564 0.7720727973220862
Hybrid: 49 Parents: 14 and 48	 0.289564 0.7720727973220862
Hybrid: 48 Parents: 14 and 50	 0.581012 0.5608406026217327
Hybrid: 48 Parents: 14 and 51	 0.289597 0.7720471220885359
Hybrid: 51 Parents: 14 and 48	 0.289597 0.7720471220885359
Hybrid: 48 Parents: 14 and 52	 0.289667 0.7719932212732283
Hybrid: 52 Parents: 14 and 48	 0.289667 0.7719932212732283
Hybrid: 49 Parents: 14 and 50	 1.365484 0.1722046548225418
Hybrid: 49 Parents: 14 and 51	 3.010565 0.0030646084636010
Hybrid: 51 Parents: 14 and 49	 3.010565 0.0030646084636010
Hybrid: 49 Parents: 14 and 52	 3.012208 0.0030502840346416
Hybrid: 52 Parents: 14 and 49	 3.012208 0.0030502840346416
Hybrid: 51 Parents: 14 and 50	 1.365653 0.1721509882116790
Hybrid: 52 Parents: 14 and 50	 1.365484 0.1722046548225418
Hybrid: 51 Parents: 14 and 52	 3.012202 0.0030503320023383
Hybrid: 52 Parents: 14 and 51	 3.012202 0.0030503320023383
Hybrid: 15 Parents: 16 and 23	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 23	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 24	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 24	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 25	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 25	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 26	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 26	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 27	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 27	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 28	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 28	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 29	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 29	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 30	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 30	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 31	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 31	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 32	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 32	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 33	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 33	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 34	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 34	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 35	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 35	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 36	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 36	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 37	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 37	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 38	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 38	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 39	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 39	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 40	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 40	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 41	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 41	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 42	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 42	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 43	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 43	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 44	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 44	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 45	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 45	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 46	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 46	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 47	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 47	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 48	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 48	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 49	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 49	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 50	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 50	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 51	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 51	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 16 and 52	 0.000000 1.0000000000000000
Hybrid: 16 Parents: 15 and 52	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 23	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 23	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 24	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 24	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 25	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 25	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 26	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 26	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 27	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 27	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 28	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 28	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 29	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 29	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 30	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 30	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 31	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 31	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 32	 0.947850 0.3435957997322068
Hybrid: 17 Parents: 15 and 33	 0.947684 0.3436802582350214
Hybrid: 17 Parents: 15 and 34	 0.947850 0.3435957997322068
Hybrid: 15 Parents: 17 and 35	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 35	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 36	 0.948296 0.3433693360086287
Hybrid: 15 Parents: 17 and 37	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 37	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 38	 0.947930 0.3435553720618800
Hybrid: 17 Parents: 15 and 39	 0.947684 0.3436802582350214
Hybrid: 17 Parents: 15 and 40	 0.947597 0.3437243977267677
Hybrid: 15 Parents: 17 and 41	 0.949335 0.3428422806386582
Hybrid: 15 Parents: 17 and 42	 0.949335 0.3428422806386582
Hybrid: 15 Parents: 17 and 43	 0.949105 0.3429592398667436
Hybrid: 15 Parents: 17 and 44	 0.949246 0.3428875440669967
Hybrid: 15 Parents: 17 and 45	 0.949378 0.3428203612089633
Hybrid: 15 Parents: 17 and 46	 0.949378 0.3428203612089633
Hybrid: 15 Parents: 17 and 47	 0.949335 0.3428422806386582
Hybrid: 15 Parents: 17 and 48	 0.949335 0.3428422806386582
Hybrid: 15 Parents: 17 and 49	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 49	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 50	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 50	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 51	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 51	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 17 and 52	 0.000000 1.0000000000000000
Hybrid: 17 Parents: 15 and 52	 0.000000 1.0000000000000000
Hybrid: 18 Parents: 15 and 23	 1.364173 0.1726191452427783
Hybrid: 18 Parents: 15 and 24	 1.364763 0.1724326697338858
Hybrid: 18 Parents: 15 and 25	 1.363755 0.1727517050479574
Hybrid: 18 Parents: 15 and 26	 0.987870 0.3236490250001562
Hybrid: 18 Parents: 15 and 27	 1.364375 0.1725554012518280
Hybrid: 18 Parents: 15 and 28	 1.363967 0.1726845577170530
Hybrid: 18 Parents: 15 and 29	 1.363967 0.1726845577170530
Hybrid: 18 Parents: 15 and 30	 1.364375 0.1725554012518282
Hybrid: 18 Parents: 15 and 31	 1.360994 0.1736279345072949
Hybrid: 18 Parents: 15 and 32	 1.669727 0.0945785416762526
Hybrid: 18 Parents: 15 and 33	 1.668722 0.0947785716997551
Hybrid: 18 Parents: 15 and 34	 1.669727 0.0945785416762526
Hybrid: 18 Parents: 15 and 35	 1.360994 0.1736279345072949
Hybrid: 18 Parents: 15 and 36	 1.672424 0.0940433150767430
Hybrid: 18 Parents: 15 and 37	 1.361835 0.1733606028744241
Hybrid: 18 Parents: 15 and 38	 1.670208 0.0944828742363106
Hybrid: 18 Parents: 15 and 39	 1.668722 0.0947785716997551
Hybrid: 18 Parents: 15 and 40	 1.668197 0.0948832016578951
Hybrid: 15 Parents: 18 and 41	 0.949291 0.3428646698362134
Hybrid: 15 Parents: 18 and 42	 0.949291 0.3428646698362134
Hybrid: 15 Parents: 18 and 43	 0.949055 0.3429842208274925
Hybrid: 15 Parents: 18 and 44	 0.949200 0.3429109192650275
Hybrid: 15 Parents: 18 and 45	 0.949335 0.3428422806386582
Hybrid: 15 Parents: 18 and 46	 0.949335 0.3428422806386582
Hybrid: 15 Parents: 18 and 47	 0.949291 0.3428646698362134
Hybrid: 15 Parents: 18 and 48	 0.949291 0.3428646698362134
Hybrid: 15 Parents: 18 and 49	 0.000000 1.0000000000000000
Hybrid: 18 Parents: 15 and 49	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 18 and 50	 0.000000 1.0000000000000000
Hybrid: 18 Parents: 15 and 50	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 18 and 51	 0.000000 1.0000000000000000
Hybrid: 18 Parents: 15 and 51	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 18 and 52	 0.000000 1.0000000000000000
Hybrid: 18 Parents: 15 and 52	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 23	 0.948494 0.3432691159293990
Hybrid: 15 Parents: 19 and 24	 0.948677 0.3431762903202715
Hybrid: 15 Parents: 19 and 25	 0.948364 0.3433350538815079
Hybrid: 15 Parents: 19 and 26	 0.569293 0.5687487302002838
Hybrid: 15 Parents: 19 and 27	 0.948556 0.3432373938842814
Hybrid: 15 Parents: 19 and 28	 0.948430 0.3433016585105986
Hybrid: 15 Parents: 19 and 29	 1.364375 0.1725554012518282
Hybrid: 15 Parents: 19 and 30	 1.364763 0.1724326697338858
Hybrid: 15 Parents: 19 and 31	 0.947508 0.3437698886965106
Hybrid: 15 Parents: 19 and 32	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 32	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 33	 0.569429 0.5686569488415321
Hybrid: 15 Parents: 19 and 34	 0.569387 0.5686850229054810
Hybrid: 15 Parents: 19 and 35	 1.361563 0.1734470298329072
Hybrid: 15 Parents: 19 and 36	 0.569276 0.5687604766924315
Hybrid: 15 Parents: 19 and 37	 0.947769 0.3436374108768554
Hybrid: 15 Parents: 19 and 38	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 38	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 39	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 39	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 40	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 40	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 41	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 41	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 42	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 42	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 43	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 43	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 44	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 44	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 45	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 45	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 46	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 46	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 47	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 47	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 19 and 48	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 48	 0.000000 1.0000000000000000
Hybrid: 19 Parents: 15 and 49	 0.949200 0.3429109192650275
Hybrid: 19 Parents: 15 and 50	 0.949246 0.3428875440669967
Hybrid: 19 Parents: 15 and 51	 0.949153 0.3429348120699913
Hybrid: 19 Parents: 15 and 52	 0.949200 0.3429109192650275
Hybrid: 20 Parents: 15 and 23	 1.323326 0.1859110180838122
Hybrid: 20 Parents: 15 and 24	 1.323537 0.1858405150679316
Hybrid: 20 Parents: 15 and 25	 1.323175 0.1859614915770944
Hybrid: 20 Parents: 15 and 26	 1.128998 0.2593448997750041
Hybrid: 20 Parents: 15 and 27	 1.323398 0.1858868520903738
Hybrid: 20 Parents: 15 and 28	 1.323251 0.1859358875801822
Hybrid: 20 Parents: 15 and 29	 1.323251 0.1859358875801822
Hybrid: 20 Parents: 15 and 30	 1.323398 0.1858868520903738
Hybrid: 20 Parents: 15 and 31	 1.322155 0.1863026372982464
Hybrid: 20 Parents: 15 and 32	 1.603485 0.1085089113304392
Hybrid: 20 Parents: 15 and 33	 0.444881 0.6559588987706593
Hybrid: 20 Parents: 15 and 34	 1.129187 0.2592648384694443
Hybrid: 20 Parents: 15 and 35	 1.322155 0.1863026372982464
Hybrid: 20 Parents: 15 and 36	 1.323096 0.1859878629110812
Hybrid: 20 Parents: 15 and 37	 1.322470 0.1861971620488903
Hybrid: 20 Parents: 15 and 38	 1.603736 0.1084532287373401
Hybrid: 20 Parents: 15 and 39	 1.602958 0.1086258035543821
Hybrid: 20 Parents: 15 and 40	 1.602682 0.1086871984798163
Hybrid: 20 Parents: 15 and 41	 0.987872 0.3236477440129741
Hybrid: 20 Parents: 15 and 42	 0.987872 0.3236477440129741
Hybrid: 20 Parents: 15 and 43	 0.987873 0.3236474419570461
Hybrid: 20 Parents: 15 and 44	 0.987873 0.3236475771801688
Hybrid: 20 Parents: 15 and 45	 0.987872 0.3236478473195872
Hybrid: 20 Parents: 15 and 46	 0.987872 0.3236478473195872
Hybrid: 20 Parents: 15 and 47	 0.987872 0.3236477440129741
Hybrid: 20 Parents: 15 and 48	 0.987872 0.3236477440129741
Hybrid: 20 Parents: 15 and 49	 1.677610 0.0930209513337736
Hybrid: 20 Parents: 15 and 50	 1.677896 0.0929649107187427
Hybrid: 20 Parents: 15 and 51	 1.677318 0.0930782656614115
Hybrid: 20 Parents: 15 and 52	 1.677610 0.0930209513337739
Hybrid: 15 Parents: 21 and 23	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 23	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 24	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 24	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 25	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 25	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 26	 0.948364 0.3433350538815079
Hybrid: 15 Parents: 21 and 27	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 27	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 28	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 28	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 29	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 29	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 30	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 30	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 31	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 31	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 32	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 32	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 33	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 33	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 34	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 34	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 35	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 35	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 36	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 36	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 37	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 37	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 38	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 38	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 39	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 39	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 40	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 40	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 41	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 41	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 42	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 42	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 43	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 43	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 44	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 44	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 45	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 45	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 46	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 46	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 47	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 47	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 48	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 48	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 49	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 49	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 50	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 50	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 51	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 51	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 21 and 52	 0.000000 1.0000000000000000
Hybrid: 21 Parents: 15 and 52	 0.000000 1.0000000000000000
Hybrid: 15 Parents: 22 and 23	 0.948430 0.3433016585105986
Hybrid: 15 Parents: 22 and 24	 0.948617 0.3432064617278696
Hybrid: 15 Parents: 22 and 25	 0.948296 0.3433693360086285
Hybrid: 15 Parents: 22 and 26	 1.363537 0.1728206571764068
Hybrid: 15 Parents: 22 and 27	 0.948494 0.3432691159293983
Hybrid: 15 Parents: 22 and 28	 0.948364 0.3433350538815079
Hybrid: 15 Parents: 22 and 29	 1.364173 0.1726191452427783
Hybrid: 15 Parents: 22 and 30	 1.364571 0.1724932627139071
Hybrid: 15 Parents: 22 and 31	 0.947508 0.3437698886965106
Hybrid: 15 Parents: 22 and 32	 0.947850 0.3435957997322068
Hybrid: 15 Parents: 22 and 33	 0.947597 0.3437243977267677
Hybrid: 15 Parents: 22 and 34	 1.362356 0.1731952198223958
Hybrid: 15 Parents: 22 and 35	 1.361283 0.1735360993539445
Hybrid: 15 Parents: 22 and 36	 1.363755 0.1727517050479577
Hybrid: 15 Parents: 22 and 37	 0.947684 0.3436802582350214
Hybrid: 15 Parents: 22 and 38	 0.947850 0.3435957997322063
Hybrid: 15 Parents: 22 and 39	 0.947597 0.3437243977267677
Hybrid: 15 Parents: 22 and 40	 0.947508 0.3437698886965106
Hybrid: 15 Parents: 22 and 41	 0.949246 0.3428875440669967
Hybrid: 15 Parents: 22 and 42	 0.949246 0.3428875440669967
Hybrid: 15 Parents: 22 and 43	 0.949055 0.3429842208274925
Hybrid: 15 Parents: 22 and 44	 0.949200 0.3429109192650275
Hybrid: 15 Parents: 22 and 45	 0.949291 0.3428646698362134
Hybrid: 15 Parents: 22 and 46	 0.949291 0.3428646698362134
Hybrid: 15 Parents: 22 and 47	 0.949246 0.3428875440669967
Hybrid: 15 Parents: 22 and 48	 0.949246 0.3428875440669967
Hybrid: 15 Parents: 22 and 49	 0.949200 0.3429109192650275
Hybrid: 15 Parents: 22 and 50	 0.949246 0.3428875440669967
Hybrid: 15 Parents: 22 and 51	 0.949153 0.3429348120699913
Hybrid: 15 Parents: 22 and 52	 0.949200 0.3429109192650275
Hybrid: 23 Parents: 15 and 24	 1.665318 0.0954586496136769
Hybrid: 25 Parents: 15 and 23	 0.815612 0.4148665947507730
Hybrid: 26 Parents: 15 and 23	 1.268163 0.2050208414926606
Hybrid: 23 Parents: 15 and 27	 0.377852 0.7051988809981775
Hybrid: 28 Parents: 15 and 23	 0.445304 0.6556528531185983
Hybrid: 29 Parents: 15 and 23	 0.377852 0.7051988809981775
Hybrid: 23 Parents: 15 and 30	 0.334159 0.7380335311180950
Hybrid: 31 Parents: 15 and 23	 2.361758 0.0182819167714148
Hybrid: 32 Parents: 15 and 23	 1.167926 0.2432513600355823
Hybrid: 33 Parents: 15 and 23	 2.317859 0.0204915965623294
Hybrid: 34 Parents: 15 and 23	 2.037236 0.0412899536341393
Hybrid: 35 Parents: 15 and 23	 2.964407 0.0034951825730309
Hybrid: 36 Parents: 15 and 23	 1.167926 0.2432513600355821
Hybrid: 37 Parents: 15 and 23	 2.742136 0.0065350475439740
Hybrid: 38 Parents: 15 and 23	 2.227406 0.0258288512901514
Hybrid: 39 Parents: 15 and 23	 2.628472 0.0089456583438419
Hybrid: 40 Parents: 15 and 23	 2.752728 0.0063451159233392
